;Origine;Type Conteneur;SH Déclaré;Fret Unitaire min;Fret Unitaire moyen;Fret Unitaire max;Devise;N° Déclaration inf;N° Déclaration sup
33579;Senegal;20' conteneur standard;3923309000;500000;500000;500000;EUR;2024CIAB9C2059;2024CIAB9C1180
33580;Senegal;20' conteneur standard;3923500000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33581;Senegal;20' conteneur standard;3926300000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33582;Senegal;20' conteneur standard;3926901000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33583;Senegal;20' conteneur standard;4008190000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33584;Senegal;20' conteneur standard;4008290000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33585;Senegal;20' conteneur standard;4009210000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33586;Senegal;20' conteneur standard;4009310000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33587;Senegal;20' conteneur standard;4009410000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33588;Senegal;20' conteneur standard;4010120000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33589;Senegal;20' conteneur standard;4010310000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33590;Senegal;20' conteneur standard;4010320000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33591;Senegal;20' conteneur standard;4010390000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33592;Senegal;20' conteneur standard;4016930000;655957;940478;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33593;Senegal;20' conteneur standard;4016990000;655957;940478;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33594;Senegal;20' conteneur standard;6815190000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33595;Senegal;20' conteneur standard;6815990000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33596;Senegal;20' conteneur standard;7007290000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33597;Senegal;20' conteneur standard;7307920000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33598;Senegal;20' conteneur standard;7307990000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33599;Senegal;20' conteneur standard;7318130000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33600;Senegal;20' conteneur standard;7318150000;655957;940478;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33601;Senegal;20' conteneur standard;7318160000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33602;Senegal;20' conteneur standard;7318210000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33603;Senegal;20' conteneur standard;7318220000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33604;Senegal;20' conteneur standard;7318240000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33605;Senegal;20' conteneur standard;7318290000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33606;Senegal;20' conteneur standard;7320200000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33607;Senegal;20' conteneur standard;7326901000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33608;Senegal;20' conteneur standard;7326909000;655957;940478;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33609;Senegal;20' conteneur standard;7412200000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33610;Senegal;20' conteneur standard;7604100000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33611;Senegal;20' conteneur standard;7604210000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33612;Senegal;20' conteneur standard;7616999000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33613;Senegal;20' conteneur standard;8301400000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33614;Senegal;20' conteneur standard;8301600000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33615;Senegal;20' conteneur standard;8302100000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33616;Senegal;20' conteneur standard;8302490000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33617;Senegal;20' conteneur standard;8309909000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33618;Senegal;20' conteneur standard;8401300000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33619;Senegal;20' conteneur standard;8409990000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33620;Senegal;20' conteneur standard;8412900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33621;Senegal;20' conteneur standard;8413190000;525000;525000;525000;EUR;2024CIAB9C2059;2024CIAB9C1180
33622;Senegal;20' conteneur standard;8414901000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33623;Senegal;20' conteneur standard;8421211000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33624;Senegal;20' conteneur standard;8421230000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33625;Senegal;20' conteneur standard;8421290000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33626;Senegal;20' conteneur standard;8421310000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33627;Senegal;20' conteneur standard;8421399000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33628;Senegal;20' conteneur standard;8431490000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33629;Senegal;20' conteneur standard;8479900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33630;Senegal;20' conteneur standard;8481200000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33631;Senegal;20' conteneur standard;8481300000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33632;Senegal;20' conteneur standard;8481400000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33633;Senegal;20' conteneur standard;8481800000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33634;Senegal;20' conteneur standard;8481900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33635;Senegal;20' conteneur standard;8482100000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33636;Senegal;20' conteneur standard;8482500000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33637;Senegal;20' conteneur standard;8482800000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33638;Senegal;20' conteneur standard;8482910000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33639;Senegal;20' conteneur standard;8483300000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33640;Senegal;20' conteneur standard;8483900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33641;Senegal;20' conteneur standard;8484100000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33642;Senegal;20' conteneur standard;8484900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33643;Senegal;20' conteneur standard;8487900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33644;Senegal;20' conteneur standard;8503000000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33645;Senegal;20' conteneur standard;8505900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33646;Senegal;20' conteneur standard;8514310000;800000;800000;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33647;Senegal;20' conteneur standard;8533100000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33648;Senegal;20' conteneur standard;8536100000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33649;Senegal;20' conteneur standard;8536500000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33650;Senegal;20' conteneur standard;8536690000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33651;Senegal;20' conteneur standard;8538900000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33652;Senegal;20' conteneur standard;8544491000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33653;Senegal;20' conteneur standard;8708990000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33654;Senegal;20' conteneur standard;9025190000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33655;Senegal;20' conteneur standard;9026200000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33656;Senegal;20' conteneur standard;9032890000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33657;Senegal;20' conteneur standard;9405490000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33658;Senegal;20' conteneur standard;9603400000;655957;655957;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
33659;Senegal;20' standard;902200000;466666;466666;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33660;Senegal;20' standard;1517100000;466666;466666;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33661;Senegal;20' standard;1902190000;400000;400000;400000;EUR;2024CIAB9C2059;2024CIAB9C1180
33662;Senegal;20' standard;2103300000;350000;427777;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33663;Senegal;20' standard;2104101000;400000;458333;500000;EUR;2024CIAB9C2059;2024CIAB9C1180
33664;Senegal;20' standard;2104109000;400000;504761;550000;EUR;2024CIAB9C2059;2024CIAB9C1180
33665;Senegal;20' standard;2106909300;395000;395000;395000;EUR;2024CIAB9C2059;2024CIAB9C1180
33666;Senegal;20' standard;2710193990;639113;639113;639113;EUR;2024CIAB9C2059;2024CIAB9C1180
33667;Senegal;40' conteneur ? toit ouvrant;4011800000;1664808;2013166;2187346;EUR;2024CIAB9C2059;2024CIAB9C1180
33668;Senegal;40' conteneur ? toit ouvrant;4016930000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33669;Senegal;40' conteneur ? toit ouvrant;7318150000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33670;Senegal;40' conteneur ? toit ouvrant;7610100000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33671;Senegal;40' conteneur ? toit ouvrant;7610900000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33672;Senegal;40' conteneur ? toit ouvrant;7616999000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33673;Senegal;40' conteneur ? toit ouvrant;8204200000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33674;Senegal;40' conteneur ? toit ouvrant;8301400000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33675;Senegal;40' conteneur ? toit ouvrant;8302100000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33676;Senegal;40' conteneur ? toit ouvrant;8302410000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33677;Senegal;40' conteneur ? toit ouvrant;8481300000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33678;Senegal;40' conteneur ? toit ouvrant;8484900000;3272916;3272916;3272916;EUR;2024CIAB9C2059;2024CIAB9C1180
33679;Senegal;40' conteneur frigorifique;303240000;2000;362236;1643898;EUR;2024CIAB9C2059;2024CIAB9C1180
33680;Senegal;40' conteneur frigorifique;303250000;2000;2518;2700;EUR;2024CIAB9C2059;2024CIAB9C1180
33681;Senegal;40' conteneur frigorifique;303330000;2494;495757;1651770;EUR;2024CIAB9C2059;2024CIAB9C1180
33682;Senegal;40' conteneur frigorifique;303340000;2600;45791;1598902;EUR;2024CIAB9C2059;2024CIAB9C1180
33683;Senegal;40' conteneur frigorifique;303390000;2000;728061;2480000;EUR;2024CIAB9C2059;2024CIAB9C1180
33684;Senegal;40' conteneur frigorifique;303410000;2956;294989;2480000;EUR;2024CIAB9C2059;2024CIAB9C1180
33685;Senegal;40' conteneur frigorifique;303430000;410000;1079071;2800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33686;Senegal;40' conteneur frigorifique;303490000;415439;1112941;2800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33687;Senegal;40' conteneur frigorifique;303530000;2000;838721;2480000;EUR;2024CIAB9C2059;2024CIAB9C1180
33688;Senegal;40' conteneur frigorifique;303540000;0;963580;1817002;EUR;2024CIAB9C2059;2024CIAB9C1180
33689;Senegal;40' conteneur frigorifique;303550000;0;978403;4555555;EUR;2024CIAB9C2059;2024CIAB9C1180
33690;Senegal;40' conteneur frigorifique;303590000;820000;820000;820000;EUR;2024CIAB9C2059;2024CIAB9C1180
33691;Senegal;40' conteneur frigorifique;303660000;1396248;1475689;1606684;EUR;2024CIAB9C2059;2024CIAB9C1180
33692;Senegal;40' conteneur frigorifique;303890000;2000;966695;4555555;EUR;2024CIAB9C2059;2024CIAB9C1180
33693;Senegal;40' conteneur frigorifique;306140000;820000;820000;820000;EUR;2024CIAB9C2059;2024CIAB9C1180
33694;Senegal;40' conteneur frigorifique;306170000;820000;820000;820000;EUR;2024CIAB9C2059;2024CIAB9C1180
33695;Senegal;40' conteneur frigorifique;2105000000;1817640;1926109;1993343;EUR;2024CIAB9C2059;2024CIAB9C1180
33696;Senegal;40' conteneur plateau;8537200000;3680793;4031882;4500000;EUR;2024CIAB9C2059;2024CIAB9C1180
33697;Senegal;40' conteneur standard;2105000000;1817640;1817640;1817640;EUR;2024CIAB9C2059;2024CIAB9C1180
33698;Senegal;40' conteneur standard;8443990000;850000;850000;850000;EUR;2024CIAB9C2059;2024CIAB9C1180
33699;Senegal;40' standard;2710193990;639113;639113;639113;EUR;2024CIAB9C2059;2024CIAB9C1180
33700;Senegal;40x9 6 High cube a barre suspendue;4011100000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33701;Senegal;40x9 6 High cube a barre suspendue;4011200000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33702;Senegal;40x9 6 High cube a barre suspendue;4011800000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33703;Senegal;Conteneur 20' Dry;2103909900;396946;396946;396946;EUR;2024CIAB9C2059;2024CIAB9C1180
33704;Senegal;Conteneur 20' Dry;2104101000;400000;400000;400000;EUR;2024CIAB9C2059;2024CIAB9C1180
33705;Senegal;Conteneur 20' Dry;2508400000;997;997;997;EUR;2024CIAB9C2059;2024CIAB9C1180
33706;Senegal;Conteneur 20' Dry;3505100000;1665140;1665140;1665140;EUR;2024CIAB9C2059;2024CIAB9C1180
33707;Senegal;Conteneur 20' Dry;3802900000;1212;1212;1212;EUR;2024CIAB9C2059;2024CIAB9C1180
33708;Senegal;Conteneur 20' Dry;4011100000;1258749;1258749;1258749;EUR;2024CIAB9C2059;2024CIAB9C1180
33709;Senegal;Conteneur 20' Dry;4011200000;1258749;1258749;1258749;EUR;2024CIAB9C2059;2024CIAB9C1180
33710;Senegal;Conteneur 20' Dry;4011800000;1258749;1342999;1427249;EUR;2024CIAB9C2059;2024CIAB9C1180
33711;Senegal;Conteneur 20' Dry;7308400000;625127;625127;625127;EUR;2024CIAB9C2059;2024CIAB9C1180
33712;Senegal;Conteneur 20' Dry;8443319000;3246;3246;3246;EUR;2024CIAB9C2059;2024CIAB9C1180
33713;Senegal;Conteneur 20' Dry;8443399000;3246;3246;3246;EUR;2024CIAB9C2059;2024CIAB9C1180
33714;Senegal;Conteneur 20' Dry;8443990000;3246;3246;3246;EUR;2024CIAB9C2059;2024CIAB9C1180
33715;Senegal;Conteneur 20' Dry;8544491000;1069330;1069330;1069330;EUR;2024CIAB9C2059;2024CIAB9C1180
33716;Senegal;Conteneur 20' Dry;8544499000;1069330;1152225;1407919;EUR;2024CIAB9C2059;2024CIAB9C1180
33717;Senegal;Conteneur 20' Open Top;4011800000;1534588;1534588;1534589;EUR;2024CIAB9C2059;2024CIAB9C1180
33718;Senegal;Conteneur 40' High cube;303240000;1397853;1397853;1397853;EUR;2024CIAB9C2059;2024CIAB9C1180
33719;Senegal;Conteneur 40' High cube;303250000;1397853;1397853;1397853;EUR;2024CIAB9C2059;2024CIAB9C1180
33720;Senegal;Conteneur 40' High cube;303390000;1397853;1441141;1462785;EUR;2024CIAB9C2059;2024CIAB9C1180
33721;Senegal;Conteneur 40' High cube;303430000;2112705;2112705;2112705;EUR;2024CIAB9C2059;2024CIAB9C1180
33722;Senegal;Conteneur 40' High cube;303490000;1120000;1120000;1120000;EUR;2024CIAB9C2059;2024CIAB9C1180
33723;Senegal;Conteneur 40' High cube;303530000;1462785;1462785;1462785;EUR;2024CIAB9C2059;2024CIAB9C1180
33724;Senegal;Conteneur 40' High cube;303540000;1397853;1441141;1462785;EUR;2024CIAB9C2059;2024CIAB9C1180
33725;Senegal;Conteneur 40' High cube;303550000;1397853;1537079;2112705;EUR;2024CIAB9C2059;2024CIAB9C1180
33726;Senegal;Conteneur 40' High cube;303890000;1397853;1532444;2112705;EUR;2024CIAB9C2059;2024CIAB9C1180
33727;Senegal;Conteneur 40' High cube;902200000;466666;466666;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33728;Senegal;Conteneur 40' High cube;1517100000;466666;466666;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33729;Senegal;Conteneur 40' High cube;1901909100;868000;868000;868000;EUR;2024CIAB9C2059;2024CIAB9C1180
33730;Senegal;Conteneur 40' High cube;1902190000;400000;400000;400000;EUR;2024CIAB9C2059;2024CIAB9C1180
33731;Senegal;Conteneur 40' High cube;1905310000;1635;1635;1635;EUR;2024CIAB9C2059;2024CIAB9C1180
33732;Senegal;Conteneur 40' High cube;1905320000;1635;1635;1635;EUR;2024CIAB9C2059;2024CIAB9C1180
33733;Senegal;Conteneur 40' High cube;2008119000;1635;1635;1635;EUR;2024CIAB9C2059;2024CIAB9C1180
33734;Senegal;Conteneur 40' High cube;2009619000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33735;Senegal;Conteneur 40' High cube;2103300000;466666;488152;767470;EUR;2024CIAB9C2059;2024CIAB9C1180
33736;Senegal;Conteneur 40' High cube;2104101000;400000;443333;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33737;Senegal;Conteneur 40' High cube;2104109000;400000;434666;466666;EUR;2024CIAB9C2059;2024CIAB9C1180
33738;Senegal;Conteneur 40' High cube;2402200000;2311200;2332330;2332800;EUR;2024CIAB9C2059;2024CIAB9C1180
33739;Senegal;Conteneur 40' High cube;2710193990;1352227;1352228;1352229;EUR;2024CIAB9C2059;2024CIAB9C1180
33740;Senegal;Conteneur 40' High cube;3303009000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33741;Senegal;Conteneur 40' High cube;3304990000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33742;Senegal;Conteneur 40' High cube;3307490000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33743;Senegal;Conteneur 40' High cube;3401111000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33744;Senegal;Conteneur 40' High cube;3401119000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33745;Senegal;Conteneur 40' High cube;3401200000;950000;1120470;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33746;Senegal;Conteneur 40' High cube;3401300000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33747;Senegal;Conteneur 40' High cube;3901100000;1500000;1500000;1500000;EUR;2024CIAB9C2059;2024CIAB9C1180
33748;Senegal;Conteneur 40' High cube;3902300000;950000;950000;950000;EUR;2024CIAB9C2059;2024CIAB9C1180
33749;Senegal;Conteneur 40' High cube;3904900000;157333;826333;1049333;EUR;2024CIAB9C2059;2024CIAB9C1180
33750;Senegal;Conteneur 40' High cube;3920201000;200000;200000;200000;EUR;2024CIAB9C2059;2024CIAB9C1180
33751;Senegal;Conteneur 40' High cube;3923301000;1154200;1157700;1158200;EUR;2024CIAB9C2059;2024CIAB9C1180
33752;Senegal;Conteneur 40' High cube;3925900000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33753;Senegal;Conteneur 40' High cube;4008219000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33754;Senegal;Conteneur 40' High cube;4008290000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33755;Senegal;Conteneur 40' High cube;4011100000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33756;Senegal;Conteneur 40' High cube;4011200000;1631880;1691279;1810077;EUR;2024CIAB9C2059;2024CIAB9C1180
33757;Senegal;Conteneur 40' High cube;4011800000;1631880;1774991;2187346;EUR;2024CIAB9C2059;2024CIAB9C1180
33758;Senegal;Conteneur 40' High cube;4016930000;1810077;1810077;1810077;EUR;2024CIAB9C2059;2024CIAB9C1180
33759;Senegal;Conteneur 40' High cube;4707100000;623159;623159;623159;EUR;2024CIAB9C2059;2024CIAB9C1180
33760;Senegal;Conteneur 40' High cube;5903900000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33761;Senegal;Conteneur 40' High cube;6107110000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33762;Senegal;Conteneur 40' High cube;6109900000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33763;Senegal;Conteneur 40' High cube;6110900000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33764;Senegal;Conteneur 40' High cube;6112190000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33765;Senegal;Conteneur 40' High cube;6204120000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33766;Senegal;Conteneur 40' High cube;6204490000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33767;Senegal;Conteneur 40' High cube;6206900000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33768;Senegal;Conteneur 40' High cube;6402992000;787500;787500;787500;EUR;2024CIAB9C2059;2024CIAB9C1180
33769;Senegal;Conteneur 40' High cube;6402999000;780;540937;787500;EUR;2024CIAB9C2059;2024CIAB9C1180
33770;Senegal;Conteneur 40' High cube;7222400000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33771;Senegal;Conteneur 40' High cube;7308400000;2049210;2049210;2049210;EUR;2024CIAB9C2059;2024CIAB9C1180
33772;Senegal;Conteneur 40' High cube;7318140000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33773;Senegal;Conteneur 40' High cube;7412200000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33774;Senegal;Conteneur 40' High cube;7604210000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33775;Senegal;Conteneur 40' High cube;7604290000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33776;Senegal;Conteneur 40' High cube;7616100000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33777;Senegal;Conteneur 40' High cube;8205590000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33778;Senegal;Conteneur 40' High cube;8301400000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33779;Senegal;Conteneur 40' High cube;8302200000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33780;Senegal;Conteneur 40' High cube;8302490000;1456225;1456225;1456225;EUR;2024CIAB9C2059;2024CIAB9C1180
33781;Senegal;Conteneur 40' High cube;8432310000;570598;570598;570598;EUR;2024CIAB9C2059;2024CIAB9C1180
33782;Senegal;Conteneur 40' High cube;8436800000;570598;570598;570598;EUR;2024CIAB9C2059;2024CIAB9C1180
33783;Senegal;Conteneur 40' High cube;8481800000;1631880;1631880;1631880;EUR;2024CIAB9C2059;2024CIAB9C1180
33784;Senegal;Conteneur 40' High cube;8514310000;800000;800000;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33785;Senegal;Conteneur 40' High cube;8701931900;413351;413351;413351;EUR;2024CIAB9C2059;2024CIAB9C1180
33786;Senegal;Conteneur 40' High cube;8903320000;2135796;2135796;2135796;EUR;2024CIAB9C2059;2024CIAB9C1180
33787;Senegal;Conteneur 40' High cube;9016000000;18000;18000;18000;EUR;2024CIAB9C2059;2024CIAB9C1180
33788;Senegal;Conteneur 40' High cube;9603900000;18000;18000;18000;EUR;2024CIAB9C2059;2024CIAB9C1180
33789;Senegal;Conteneur 40' frigorifique;302450000;1246319;1246319;1246319;EUR;2024CIAB9C2059;2024CIAB9C1180
