,Produit,Sous_Produit,Origine,PU_moy,PU_min,PU_max,PU_med
291,5903900000,"Autres tissus imprégnés, enduits ou recouverts",PLUSIEURS,19374.18,5247.714285714285,33500.642857142855,19374.17857142857
292,8504402000,Chargeurs de batteries,Chine,7152.69,76.36458333333333,292140.0,1968.0
293,8302500000,"chapeaux,supports et articles s",PLUSIEURS,21269.54,766.4244741873805,246640.0,9215.84
294,8536900000,"Autres appareils pr coupure, sectionnement, prot",France,46566.34,291.4583966477874,612008.0,15096.580756013745
295,8536900000,"Autres appareils pr coupure, sectionnement, prot",PLUSIEURS,65389.79,334.94458438287154,998367.0,26462.728571428568
297,8536900000,"Autres appareils pr coupure, sectionnement, prot",Belgique,54909.97,7216.0,295836.6,16742.52380952381
301,7228700000,Profilés en autres aciers alliés,PLUSIEURS,5453.25,5453.253731343284,5453.253731343284,5453.253731343284
302,6306120000,Bâches et stores d'extérieur de fibres synth,France,15288.44,7356.071428571428,23220.8,15288.435714285713
303,3925900000,Autres articles d'équipement pour la constructi,PLUSIEURS,14297.51,15.780068728522338,152182.0,7453.016292682927
304,8203400000,pièceet ou,France,13655.96,708.3732394366198,32798.0,7461.5
305,8204200000,"Douilles de serrage interchangeables, même avec",France,47556.70,0.005025125628140704,190227.5,9675.25
306,7216100000,"Profilés en fer ou en aciers non alliés, en U,",Emirats Arabes Unis,1468.04,764.611378714896,2937.033011869436,1253.8159185586474
308,8428900000,"Autres machines et appareils de levage, de charg",PLUSIEURS,18202.07,2251.443181818182,99612.53333333334,7568.74358974359
310,8302420000,"Autres garnitures, ferrures et articles similai",Turquie,1289.10,300.03673961052,7110.756944444444,711.433046202036
311,8708700000,"Roues, leurs parties et accessoires, des véhicu",PLUSIEURS,21491.90,401.9908346972177,82869.33333333333,17500.0
312,4016930000,"Joints, en caoutchouc vulcanisé non durci, aut",France,49772.22,299.85714285714283,899973.0,12627.25
314,4016930000,"Joints, en caoutchouc vulcanisé non durci, aut",Belgique,39544.00,163.31787175989086,261727.0,7109.817073170732
316,4016930000,"Joints, en caoutchouc vulcanisé non durci, aut",Japon,100349.31,5898.5,670046.0,70187.0
319,8544700000,"Câbles de fibres optiques, constitués de fibre",Chine,30473.78,329.0978473581213,409973.0,8393.903720238095
320,8544700000,"Câbles de fibres optiques, constitués de fibre",PLUSIEURS,155243.05,1312.0,1357175.0,14895.222268094687
322,8512200000,Appareils électriques d'éclairage ou de signal,France,9375.26,425.42153047989626,73658.0,7110.03125
323,8512200000,Appareils électriques d'éclairage ou de signal,PLUSIEURS,40714.27,9.940425531914894,479505.0,29354.0
324,2710193990,"Autres huiles lubrifiantes, du n° 2710.19",Pays-bas,11516.17,776.9916129032258,442333.6666666667,1608.489485183668
325,2710193990,"Autres huiles lubrifiantes, du n° 2710.19",France,4711.42,438.6580328310011,37390.0,2341.162199209064
327,9030310000,"Multimètres, sans dispositif enregistreur",France,5428.15,3280.0,7576.3,5428.15
328,8204110000,Clés de serrage à main (y compris les clés d,France,27089.02,382.64285714285717,131519.5,5248.0
329,8413300000,"Pompes à carburant, à huile ou à liquide de r",France,12674.28,456.18863636363636,82651.0,11770.777777777777
330,8413300000,"Pompes à carburant, à huile ou à liquide de r",PLUSIEURS,65903.19,468.75,558822.1756756756,40137.48648648649
332,8413300000,"Pompes à carburant, à huile ou à liquide de r",Belgique,12413.57,4452.417808219178,18476.11111111111,16826.739130434784
333,8413300000,"Pompes à carburant, à huile ou à liquide de r",Japon,116016.90,10203.454545454546,297944.6666666667,89440.95003965107
334,8421399000,Appareils pr filtration ou épuration des gaz,France,20118.26,315.1016166281755,172307.75675675675,9410.956886960392
336,8421399000,Appareils pr filtration ou épuration des gaz,Belgique,55691.24,12332.0,377831.0,16617.583333333332
338,8421399000,Appareils pr filtration ou épuration des gaz,Japon,10604.21,10604.212121212122,10604.212121212122,10604.212121212122
340,7318150000,"Autres vis et boulons, même avec leurs écrous",France,24788.05,10.914285714285715,600857.0,8746.1
341,7318150000,"Autres vis et boulons, même avec leurs écrous",PLUSIEURS,38992.08,37.0,1040306.0,19699.184782608696
342,7318150000,"Autres vis et boulons, même avec leurs écrous",Belgique,13107.27,452.90326481257557,60635.955555555556,4433.367816091954
343,7318150000,"Autres vis et boulons, même avec leurs écrous",Japon,79158.95,283.0,215239.55555555556,83125.69982132221
347,9032900000,Parties et accessoires des instruments et appare,France,165253.29,3935.5,975862.0,65596.0
348,7009910000,Miroirs en verre non encadrés,France,6234.19,1093.3333333333333,13857.125,4993.143329850226
349,7806009000,Autres ouvrages en plomb du n° 78.06,Belgique,17711.00,17711.0,17711.0,17711.0
350,4010310000,"Courroies de transmission sans fin, en caoutcho",France,10660.80,2637.5,17280.375,11588.666666666666
351,4010310000,"Courroies de transmission sans fin, en caoutcho",PLUSIEURS,45031.73,162.91830065359477,243196.0,32462.75
352,4010310000,"Courroies de transmission sans fin, en caoutcho",Belgique,15264.73,4436.260663507109,18223.578333333335,16432.736090225564
354,4010310000,"Courroies de transmission sans fin, en caoutcho",Japon,111346.72,10592.0,333882.0,74560.66666666666
355,8301500000,fermoirscomportant une ser,PLUSIEURS,1968.00,1968.0,1968.0,1968.0
356,8536200000,"Disjoncteurs, pour une tension n'excédant pas 1",PLUSIEURS,61451.43,1239.5310344827585,543132.0,35693.91851851852
357,2710193300,Graisse d'huiles lubrifiantes,PLUSIEURS,28686.93,1771.4253472222222,361432.25,6608.509558823529
358,8484100000,Joints métalloplastiques,PLUSIEURS,51302.46,164.0,805515.0,27056.0
359,4009210000,Tubes et tuyaux en caoutchouc vulcanisé non du,France,30349.33,306.11333333333334,293400.1904761905,12299.1
360,3926300000,"Garnitures pour meubles, carrosseries ou similai",PLUSIEURS,30334.36,3936.0,83962.0,22247.916666666668
361,9017300000,"Micromètres, pieds à coulisse, calibres et jau",France,75981.62,8527.0,213842.0,40778.75
362,8421230000,Appareils pour la filtration des huiles minéra,France,15067.11,1093.2777777777778,92271.33333333333,11257.569169960474
365,8421230000,Appareils pour la filtration des huiles minéra,Belgique,14284.98,4436.292929292929,18188.132295719843,16386.375569476084
367,8421230000,Appareils pour la filtration des huiles minéra,Japon,74953.09,378.00234791889005,249726.57142857142,24853.890625
369,4911100000,"Imprimés publicitaires, catalogues commerciaux",PLUSIEURS,9671.66,17.41592920353982,109217.0,4099.75
370,3923500000,"Bouchons, couvercles, capsules et autres disposi",PLUSIEURS,31240.67,621.0,318467.0,13183.416666666668
371,8204120000,Clés de serrage à main (y compris les clés d,France,27089.02,382.64285714285717,131519.5,5248.0
372,8207130000,"Outils de forage ou de sondage, avec partie tra",PLUSIEURS,27110.24,4143.054911531422,81991.36069651741,19885.825
373,7318190000,"Articles filetés en fonte, fer ou acier, du n",PLUSIEURS,32468.60,37.878787878787875,427902.6666666667,14671.566666666666
374,7318190000,"Articles filetés en fonte, fer ou acier, du n",Japon,1369.00,1369.0,1369.0,1369.0
376,7320900000,"Autres ressorts et lames de ressorts, en fer ou",France,13311.79,6560.0,18367.0,14267.0
377,7616100000,"Pointes, clous, crampons appointés, vis, boulon",PLUSIEURS,9195.21,2000.0,20256.0,5329.625
378,8481300000,Clapets et soupapes de retenue,PLUSIEURS,81805.53,1030.7058295964125,1398500.0,39623.890625
379,8479900000,Parties des machines et appareils mécaniques du,PLUSIEURS,98833.15,501.6143790849673,1585940.05,38701.0
380,8203200000,"Pinces (même coupantes), tenailles, brucelles e",France,21210.32,187.06378986866793,92490.0,7543.5
381,8431200000,Parties reconnaissables comme étant exclusiveme,PLUSIEURS,97080.25,181.04923837520042,1661894.5,35422.0
382,8536500000,"Autres interrupteurs, sectionneurs et commutateu",France,42248.42,288.42154566744733,363025.0,11358.95
383,8536500000,"Autres interrupteurs, sectionneurs et commutateu",PLUSIEURS,88699.36,309.5,1948192.0,42684.07142857143
385,8536500000,"Autres interrupteurs, sectionneurs et commutateu",Belgique,52403.61,12299.25,136439.0,17246.208333333332
387,8302600000,portesautomatiques en métaux communs,PLUSIEURS,27701.61,5454.226519337017,72175.625,18117.29447852761
388,3916900000,Monofilaments dont plus grande dimension de  cou,PLUSIEURS,8258.73,1685.81,20662.64,6190.733516483517
389,8415901000,"Parties de machines et appareils du n° 84.15,",France,13154.79,1403.0277777777778,52607.8,12060.271428571428
390,8708990000,Autres parties et accessoires des véhicules au,France,21332.30,32.82933333333333,290807.6666666667,8496.601772030652
391,8708990000,Autres parties et accessoires des véhicules au,PLUSIEURS,30654.99,55.99634146341464,177356.5945945946,22575.02564102564
393,8708990000,Autres parties et accessoires des véhicules au,Japon,44977.61,377.95886524822697,181700.0,25647.9
395,7225400000,Produits laminés plats en autres aciers alliés,Suede,1555.05,1472.666175861593,1669.4251598578194,1523.0672872774783
396,8302200000,Roulettes avec monture en métaux communs,PLUSIEURS,22509.21,5361.739130434783,108889.0,9552.3875
397,8302300000,"Autres garnitures, ferrures et articles similair",France,11512.00,3936.0,17174.151515151516,14070.3
398,7612909000,"Autres récipients en aluminium, pour toutes ma",PLUSIEURS,33196.91,264.30914285714283,205023.0,6384.7
399,3917401000,"Accessoires (joints, coudes, raccords, par exem",France,23102.20,303.467329741677,240736.0,10317.6875
400,8504310000,Transformateurs (autres qu'à dielectrique liqu,PLUSIEURS,97192.80,2739.8983766233764,663828.0,45917.0
401,8538900000,Parties reconnaissables comme étant exclusiveme,PLUSIEURS,97080.25,181.04923837520042,1661894.5,35422.0
403,8471419000,Autres machines automatiques de traitement de,Chine,40790.50,418.9611650485437,162013.7558139535,25697.467787114845
404,8508700000,Parties d'aspirateurs,PLUSIEURS,16068.89,3140.182382133995,34160.230769230766,13487.583333333334
405,8413810000,Autres pompes du n° 84.13,PLUSIEURS,47925.72,253.06666666666666,707070.0,16083.364761173287
406,8412310000,Moteurs pneumatiques à mouvement rectiligne (c,PLUSIEURS,169541.56,1967.857142857143,1139397.0,68219.66666666667
407,8543700000,Autres machines et appareils électriques ayant,PLUSIEURS,92099.02,874.6,1630381.0,35063.76219512195
408,8543700000,Autres machines et appareils électriques ayant,Japon,10601.33,10601.333333333334,10601.333333333334,10601.333333333334
409,8505900000,aimants;plateaux…électromagnetiques,PLUSIEURS,90865.58,3115.78125,646118.0,40384.070175438595
410,8423890000,Autres appareils et instruments de pesage du n,PLUSIEURS,37941.20,184.3480900409277,177354.375,32907.166666666664
411,9030390000,Autres instruments et appareils pour la mesure,France,156387.34,288.3414870428675,586168.424,9183.0
412,8542390000,"Autres circuits  intégrés électroniques, du",Chine,217897.15,2000.0,1009367.9124087591,81256.91666666666
413,8431390000,Parties de machines ou d'appareils du n° 84.28,PLUSIEURS,47744.77,583.3793103448276,276486.0,21377.929632928302
414,7318140000,"Vis autotaraudeuses en fonte, fer ou acier",PLUSIEURS,16687.35,184.02262443438914,126706.48837209302,4591.75
415,7318140000,"Vis autotaraudeuses en fonte, fer ou acier",MANY,3431.33,1614.6632478632478,5248.0,3431.3316239316237
417,7318160000,"Ecrous en fonte, fer ou acier",France,17337.85,58.80689655172414,127802.33333333333,11345.163235294118
418,7318160000,"Ecrous en fonte, fer ou acier",PLUSIEURS,33478.18,67.85862068965517,463751.5,14431.0
420,3917320000,"Autres tubes et tuyaux, non renforcés d'autres",PLUSIEURS,22728.55,157.43,93146.0,14595.0
421,8708400000,"Boîtes de vitesses et leurs parties, des véhic",PLUSIEURS,62620.12,1066.6666666666667,750888.5555555555,28379.788235294116
422,8708400000,"Boîtes de vitesses et leurs parties, des véhic",Japon,17204.75,2301.0,30126.509433962263,19186.75
423,8708290000,Autres parties et accessoires des carrosseries,France,5556.96,99.47222222222223,17089.046875,1668.3875725900116
424,8708290000,Autres parties et accessoires des carrosseries,PLUSIEURS,29592.70,1111.111111111111,185964.0,23286.5
425,8708290000,Autres parties et accessoires des carrosseries,Japon,7695.42,165.60195496164314,18083.545454545456,9047.0
426,8481200000,Valves pour transmissions oléohydrauliques ou p,France,1091658.92,787.0434782608696,11571737.0,11082.9375
427,8409990000,Autres parties reconnaissables comme étant exc,France,102778.13,0.14239201215541566,942610.0,16158.4
428,8409990000,Autres parties reconnaissables comme étant exc,PLUSIEURS,65054.62,131.2,447854.64285714284,42262.28571428572
429,8409990000,Autres parties reconnaissables comme étant exc,Belgique,205209.84,5478.552,1494270.0,17030.64919447641
431,8414909000,Autres parties des  articles du n° 84.14,France,415356.71,3950.0,1717033.0,15688.35294117647
432,8414909000,Autres parties des  articles du n° 84.14,PLUSIEURS,117693.37,1968.0,2899330.0,45413.77374727669
433,8539210000,Lampes et tubes à incadescence à l'exclusion,PLUSIEURS,27604.48,393.6,88844.0,14368.794964028777
434,8539210000,Lampes et tubes à incadescence à l'exclusion,Belgique,16272.07,12968.8125,18209.732394366198,16770.955223880595
436,8471809000,Autres unités de machines automatiques de trai,Chine,172920.82,755.4761904761905,959665.0,91444.0
437,8516330000,Appareils électrothermiques pour sécher les m,Turquie,7134.11,7134.107728337237,7134.107728337237,7134.107728337237
438,4009310000,Tubes et tuyaux en caoutchouc vulcanisé non du,France,30349.33,306.11333333333334,293400.1904761905,12299.1
439,8207300000,"Outils à emboutir, à estamper ou à poinçonne",PLUSIEURS,27495.23,783.5882352941177,148246.33333333334,11285.5375
440,8609000000,citerne,PLUSIEURS,3367.71,158.25934819897083,55341.731132075474,566.5349775784754
441,8483900000,Roues dentées et autres organes élémentaires,PLUSIEURS,113703.10,1362.3846153846155,4522824.0,45068.510869565216
442,7415210000,Rondelles (y compris les rondelles destinées,Belgique,13283.25,3936.0,19023.0,15087.0
443,7210120000,"Produits laminés plats, en fer ou en aciers no",Espagne,1322.45,1266.9774064285104,1381.0107010090283,1329.4389938792833
447,7007210000,colléesde d,France,11513.70,2623.8307692307694,17355.541666666668,12589.346153846154
448,3921190000,"Autres plaques, feuilles, pellicules, bandes et",PLUSIEURS,16792.09,218.65333333333334,395542.0,4268.749798224375
449,8501400000,"Moteurs à courant alternatif, monophasés",PLUSIEURS,161656.61,5077.851063829788,519518.0,93086.27272727272
450,7323930000,Articles de ménage ou d'économie domestique e,PLUSIEURS,6273.89,191.72172237037776,46814.60526315789,4268.779583751662
451,3917409000,"Accessoires (joints, coudes, raccords, par exem",PLUSIEURS,63188.77,581.6171171171171,944578.25,16565.739130434784
452,9027100000,Analyseurs de gaz ou de fumées,Belgique,15048.47,13041.941176470587,17055.0,15048.470588235294
453,4010330000,"Courroies de transmission sans fin, en caoutcho",Belgique,15264.73,4436.260663507109,18223.578333333335,16432.736090225564
454,9029200000,Indicateurs de vitesse et tachymètres autres qu,France,10938.19,2656.625,14800.0,12553.325
455,7326909000,Autres ouvrages en fer ou en acier du n° 73.26,France,32917.40,0.0014727540500736377,528701.0,9223.33411569464
456,7326909000,Autres ouvrages en fer ou en acier du n° 73.26,PLUSIEURS,65165.88,3.9047619047619047,3389330.0,20799.936148476078
461,8536690000,"Fiches et prises de courant, pour une tension n",Belgique,72915.03,13447.0,244016.0,17098.566666666666
462,8536690000,"Fiches et prises de courant, pour une tension n",PLUSIEURS,49241.83,217.6311814915673,561827.0,17492.333333333332
